date,close,open,high,low,amt,MA5,MA10,MA20,DIF,DEA,MACD,K,D,J,RSI,WR,WR1,BIAS1,BIAS2,BIAS3,PSY,PSYMA,CCI,ATR,BBI
20160106,212.19,212.78,213.66,209.3,2.38,214.126,218.178,217.459,-0.083,1.206,-2.578,23.0644,29.761,9.6712,47.62,75.6,64.411,-1.351,-3.319,-2.282,33.333,44.444,-121.3953,4.2575,215.8873
20160107,200.03,208.99,208.99,200.03,0.81,210.522,215.881,216.7355,-1.386,0.688,-4.147,15.3763,24.9661,-3.8034,39.125,100,100,-5.547,-7.92,-7.519,25,38.889,-200.215,4.688,213.4862
20160108,204.5,204.17,208,200,4.45,207.818,213.871,216.295,-2.034,0.143,-4.355,16.0201,21.9841,4.0921,43.024,82.692,76.923,-2.395,-5.116,-5.255,33.333,36.111,-139.816,4.8775,211.7281
20160111,199.85,203.16,203.79,199.4,2.97,205.788,211.406,215.7165,-2.89,-0.463,-4.853,11.3856,18.4512,-2.7457,40.227,98.308,97.581,-3.216,-6.436,-7.146,33.333,34.722,-136.0241,4.992,209.3158
20160112,196.92,201.1,202.1,196,4.03,202.698,209.187,214.853,-3.761,-1.123,-5.277,8.834,15.2455,-3.989,38.578,96.269,94.88,-3.617,-6.801,-8.24,25,31.944,-132.5257,5.003,207.7191
20160113,199.8,199.1,206,198.6,2.92,200.22,207.173,214.118,-4.171,-1.733,-4.877,11.2794,13.9235,5.9913,41.056,84.59,78.482,-1.194,-4.508,-6.632,33.333,30.556,-92.105,5.3315,206.1053
20160114,204.8,197.11,205.98,195.51,3.48,201.174,205.848,213.663,-4.046,-2.195,-3.702,21.2887,16.3785,31.109,45.071,61.276,31.083,1.899,-1.557,-4.136,41.667,31.944,-74.1695,5.7525,205.798
20160115,199,204.75,206.18,198,2.67,200.074,203.946,212.8165,-4.365,-2.629,-3.471,20.4944,17.7505,25.9821,41.638,84.482,72.058,-0.902,-3.536,-6.625,33.333,33.333,-71.5225,6.0125,205.2806
20160118,199.49,198,202.4,197.2,2.74,200.002,202.895,211.9045,-4.525,-3.008,-3.034,20.9724,18.8244,25.2682,42.027,78.44,62.699,-0.243,-2.568,-6.125,41.667,34.722,-74.411,6.0705,204.4313
20160119,210.2,201,210.33,200.01,5.91,202.658,202.678,211.0695,-3.745,-3.156,-1.179,47.0225,28.2238,84.6199,49.682,19.063,0.877,4.213,2.991,-1.002,50,37.5,4.3178,6.04,204.9409
20160120,202.81,207,210.16,201.01,4.1,203.26,201.74,209.959,-3.681,-3.261,-0.84,47.7676,34.7384,73.826,45.369,50.742,50.742,0.062,-0.337,-4.274,50,41.667,-11.1294,6.3185,205.0764
20160121,200.11,201.26,204.59,199.9,2.18,202.322,201.748,208.8145,-3.804,-3.369,-0.869,42.1914,37.2227,52.1288,43.915,68.961,68.961,-1.295,-1.168,-5.254,41.667,43.056,-49.0289,6.3535,204.5995
20160122,202.7,203.11,203.4,198.81,2.27,203.062,201.568,207.7195,-3.651,-3.426,-0.45,44.2995,39.5817,53.7351,45.658,51.484,58.111,0.156,0.504,-3.742,50,44.444,-40.0187,6.449,203.4155
20160125,202.81,203,203.49,201.5,1.38,203.726,201.864,206.635,-3.48,-3.437,-0.087,45.9522,41.7052,54.4463,45.733,50.742,57.273,-0.103,0.443,-3.228,58.333,48.611,-7.1099,6.4095,203.361
20160126,199.02,200.99,204.47,198.5,2.23,201.49,202.074,205.6305,-3.609,-3.471,-0.276,38.5296,40.6466,34.2954,43.578,76.316,95.604,-1.932,-1.211,-4.543,50,50,-58.8791,6.358,202.8853
20160127,200,199.98,200.89,195.7,2.98,200.928,202.094,204.6335,-3.591,-3.495,-0.191,35.4836,38.9256,28.5995,44.286,69.703,70.263,-0.617,-0.73,-3.63,58.333,51.389,-116.8564,6.521,201.9892
20160128,197.55,199.75,199.75,195.62,1.79,200.416,201.369,203.6085,-3.731,-3.542,-0.377,28.0292,35.2935,13.5006,42.882,86.88,78.484,-1.405,-1.972,-4.291,58.333,52.778,-144.7352,6.583,201.0886
20160129,200.4,197.48,202.5,197,2.31,199.956,201.509,202.7275,-3.571,-3.548,-0.046,29.5177,33.3682,21.8168,44.999,67.505,45.989,-0.007,-0.582,-2.436,58.333,55.556,-47.5055,6.774,201.0079
20160201,201.24,202.1,202.8,199.89,1.92,199.642,201.684,202.2895,-3.338,-3.506,0.336,32.5625,33.0997,31.4882,45.619,61.795,36.497,0.535,-0.019,-1.67,58.333,56.944,-5.2372,6.518,200.8668
20160202,204.5,202,204.8,200.64,1.78,200.738,201.114,201.896,-2.857,-3.376,1.038,53.9523,40.0505,81.7559,47.992,38.927,3.268,2.02,1.37,0.238,66.667,58.333,69.3658,6.403,201.5325
20160203,203.5,202.58,204.56,201.5,1.52,201.438,201.183,201.4615,-2.528,-3.206,1.357,64.5812,48.2274,97.2886,47.331,14.161,14.161,1.144,0.708,0.045,58.333,59.722,58.1597,6.338,201.9525
20160204,204.99,204.8,205.88,203.54,1.66,202.926,201.671,201.7095,-2.122,-2.989,1.735,73.4959,56.6503,107.1873,48.435,8.674,8.674,1.465,1.663,1.047,58.333,59.722,96.7784,5.849,202.4263
20160205,204,204.99,205.18,202.53,1.42,203.646,201.801,201.6845,-1.859,-2.763,1.809,76.2228,63.1744,102.3194,47.741,18.324,21.171,0.441,1.123,0.683,58.333,59.722,57.0878,5.5815,202.672
20160215,200.4,200,203,199.6,1.95,203.478,201.56,201.712,-1.919,-2.594,1.351,66.3447,64.2312,70.5718,45.279,53.411,87.261,-1.332,-0.674,-0.85,58.333,59.722,-31.5182,5.5465,202.4265
20160216,203.7,200.56,208,200.56,1.92,203.318,202.028,202.051,-1.68,-2.412,1.462,65.9853,64.8159,68.3242,47.852,34.733,51.19,0.091,0.92,0.96,58.333,59.722,95.7135,5.6215,202.5271
20160217,202.33,203.74,204.92,200.51,2.03,203.084,202.261,202.1775,-1.584,-2.246,1.324,60.1417,63.2579,53.9095,46.897,45.8,67.5,-0.405,0.261,0.233,50,56.944,30.3514,5.388,202.3192
20160218,201.65,203.2,203.6,201.1,1.89,202.416,202.671,202.02,-1.545,-2.106,1.122,48.2294,58.2484,28.1915,46.417,57.727,75.595,-0.589,-0.184,-0.045,50,55.556,10.2229,4.9895,202.3617
20160219,202.96,201.62,203.18,201.13,1.42,202.208,202.927,202.218,-1.392,-1.963,1.143,45.4863,53.9943,28.4701,47.497,60,60,0.224,0.342,0.54,50,54.167,23.089,4.683,202.3266
20160222,207.82,206,208.32,206,2.78,203.692,203.585,202.6345,-0.868,-1.744,1.752,61.7462,56.5783,72.082,51.297,5.734,5.734,2.302,2.312,2.716,58.333,54.167,180.4658,4.691,203.2613
20160223,212.35,207.77,214.98,207.02,3.75,205.422,204.37,202.742,-0.087,-1.413,2.651,68.7974,60.6513,85.0896,54.5,17.1,18.176,3.517,4.032,4.685,58.333,54.167,246.3347,4.547,204.9268
20160224,217.61,212.2,218.03,211.01,3.31,208.478,205.781,203.482,0.946,-0.941,3.774,78.4387,66.5804,102.1551,57.858,2.279,2.397,4.896,5.901,6.996,58.333,54.167,243.5616,4.4385,207.2532
20160225,212.39,218.8,220.48,212.13,3.95,210.626,206.521,204.096,1.328,-0.487,3.63,72.7107,68.6239,80.8844,53.75,38.745,41.744,1.559,3.031,4.144,50,54.167,162.449,4.6215,208.3711
20160226,217.02,213.1,219.25,211.26,2.83,213.438,207.823,204.812,1.981,0.007,3.949,76.0318,71.0932,85.9091,56.602,16.571,17.881,2.517,4.705,6.035,58.333,55.556,133.974,4.7915,209.8613
20160229,214.87,218.99,220.88,206.8,4.77,214.848,209.27,205.415,2.299,0.465,3.668,74.1865,72.1243,78.3109,54.96,29.504,40.39,0.558,3.257,4.884,50,55.556,90.3782,5.396,210.4858
20160301,218.44,215.96,220.3,210.4,3.4,216.066,210.744,206.386,2.807,0.933,3.747,78.6791,74.3092,87.4188,57.115,11.978,17.33,1.389,4.369,6.289,58.333,55.556,97.7813,5.5925,211.9761
20160302,224.2,219,225.5,218.67,4.79,217.384,212.931,207.596,3.632,1.473,4.318,84.0079,77.5421,96.9395,60.313,5.328,6.952,3.118,6.116,8.562,66.667,56.944,140.1495,5.686,213.8665
20160303,227.45,225,231.98,221.66,4.02,220.396,215.511,209.091,4.496,2.078,4.837,83.5264,79.5369,91.5056,61.982,14.684,17.99,3.829,6.655,9.588,66.667,58.333,153.0548,5.983,216.1934
20160304,238.7,226.88,240.16,225.01,8.58,224.732,219.085,211.006,6.02,2.866,6.307,87.5588,82.2109,98.2547,66.996,4.274,4.376,6.826,10.362,14.186,75,62.5,187.9884,6.4655,220.2144
20160307,233.8,238.11,240,231.05,3.93,228.518,221.683,212.634,6.754,3.644,6.22,85.3509,83.2576,89.5377,63.207,19.065,19.065,3.34,6.774,11.072,75,65.278,157.8588,6.7675,222.7904
20160308,229.31,233.3,233.3,227,2.61,230.692,223.379,213.8745,6.894,4.294,5.2,79.3926,81.9693,74.2394,59.965,32.524,36.458,0.289,3.684,8.31,66.667,68.056,93.4679,6.8995,224.4061
20160309,227.4,227,232.65,226.1,1.64,231.332,224.358,215.0695,6.773,4.79,3.966,73.512,79.1502,62.2356,58.63,38.249,59.376,-1.192,2.067,6.781,58.333,68.056,70.367,7.074,224.5445
20160310,228.25,228.99,233.7,228,2.57,231.492,225.944,216.2325,6.668,5.165,3.006,70.4408,76.247,58.8284,59.053,35.701,64.378,-1.113,1.843,6.599,58.333,66.667,68.9488,7.27,224.8727
20160311,227.97,226.54,231.88,225.5,1.63,229.346,227.039,217.431,6.488,5.43,2.117,66.6402,73.0448,53.8311,58.846,36.541,80.462,-1.271,1.328,5.917,50,63.889,47.8261,7.4565,225.2982
20160314,224.5,230.76,233.5,222.2,4.53,227.486,228.002,218.636,5.996,5.543,0.906,53.4698,66.5198,27.3698,56.295,52.621,87.079,-1.767,-0.66,3.903,50,59.722,24.7496,7.8015,225.0184
20160315,232.6,224.8,234.39,224.34,3.64,228.144,229.418,220.081,6.189,5.672,1.033,55.3582,62.7993,40.4762,60.47,35.179,14.684,1.866,2.336,7.051,50,55.556,55.7358,7.924,226.0167
20160316,228.02,230.22,232.5,225,2.43,228.268,229.8,221.3655,5.904,5.719,0.37,47.7073,57.7686,27.5846,57.244,65.622,52.256,-0.045,-0.161,4.482,50,52.778,28.2534,8.0835,226.5622
20160317,229.57,230,234.1,228.3,2.88,228.532,230.012,222.7615,5.737,5.722,0.029,45.6063,53.7145,29.39,58.034,58.964,39.541,0.475,0.112,4.681,50,51.389,51.347,8.2625,227.656
20160318,226,232,232.26,225.78,7.06,228.138,228.742,223.9135,5.256,5.629,-0.746,40.7953,49.4081,23.5696,55.565,78.652,68.827,-0.925,-1.51,2.554,41.667,48.611,-7.9139,8.484,227.3378
20160321,232.02,226.66,232.02,226.65,3.85,229.642,228.564,225.1235,5.299,5.563,-0.528,54.0495,50.9552,60.2379,58.66,19.442,19.442,1.414,0.946,4.725,41.667,47.222,26.7031,8.517,228.2375
20160322,234.63,232.26,238.18,231.5,4.18,230.048,229.096,226.2375,5.481,5.547,-0.131,61.9612,54.6239,76.6359,59.923,22.215,25.65,1.804,2.233,5.264,41.667,45.833,147.7173,8.453,229.275
20160323,235.02,235.2,237,232.68,2.14,231.448,229.858,227.108,5.592,5.556,0.073,68.0492,59.099,85.9497,60.113,19.775,23.976,1.795,2.357,4.785,50,45.833,119.2441,8.318,230.3705
20160324,242.68,235,245.4,231.3,6.21,234.07,231.301,228.6225,6.227,5.69,1.073,74.7914,64.3298,95.7147,63.646,11.724,13.863,4.012,5.183,7.408,58.333,47.222,203.4735,8.6055,232.5269
20160325,245,242.5,249.79,241.02,4.48,237.87,233.004,230.0215,6.838,5.92,1.837,76.9206,68.5267,93.7082,64.636,17.361,19.95,3.861,5.518,7.696,66.667,50,229.6376,8.6445,234.7504
20160328,249.5,244.98,253.38,244.98,4.83,241.366,235.504,231.753,7.598,6.255,2.685,80.0565,72.37,95.4295,66.483,13.361,14.516,4.041,6.643,8.933,66.667,54.167,198.3925,8.3605,237.8118
20160329,248,249.6,251,244.44,3.67,244.04,237.044,233.231,7.987,6.602,2.771,80.2068,74.9822,90.6558,65.296,18.957,24.366,2.28,5.251,7.683,66.667,58.333,139.672,8.1935,239.7078
20160330,248.22,249,250.4,245.48,2.78,246.68,239.064,234.432,8.218,6.925,2.587,80.5726,76.8457,88.0265,65.391,18.696,23.37,1.423,4.467,7.084,75,63.889,111.7271,8.0865,241.3368
20160331,247.66,249.84,250.3,246.99,1.95,247.676,240.873,235.4425,8.261,7.192,2.138,79.9154,77.8689,84.0082,64.921,20.725,25.906,0.331,3.684,6.257,66.667,66.667,94.0367,7.736,242.2765
20160401,245,248.95,250.49,244.54,2.51,247.676,242.773,235.7575,7.988,7.351,1.274,73.9593,76.5657,68.7464,62.69,31.351,67.799,-0.902,1.966,4.553,66.667,68.056,68.582,7.276,242.5556
20160405,245.59,243,247.5,243,2.5,246.894,244.13,236.347,7.731,7.427,0.607,70.8792,74.6702,63.2973,62.984,35.281,75.048,-0.703,1.647,4.301,66.667,68.056,49.7043,7.0535,242.8422
20160406,257.6,245.8,257.6,245.8,4.84,248.814,246.427,237.7615,8.399,7.622,1.555,80.5862,76.6422,88.4741,68.299,0,0,3.588,5.469,8.759,75,69.444,109.2937,7.314,245.02
20160407,254,256.89,257.48,252.62,2.55,249.97,248.325,239.0915,8.54,7.805,1.469,79.8198,77.7014,84.0566,65.364,13.688,24.658,1.731,3.221,6.741,66.667,69.444,108.0975,7.2355,246.8104
20160408,249.86,252,255.89,248.2,2.32,250.41,249.043,240.172,8.222,7.889,0.667,68.8753,74.7594,57.1072,62.158,46.683,53.014,-0.037,1.017,4.796,58.333,66.667,72.9501,7.305,247.822
20160411,243.73,250.5,255.18,243.5,11.93,250.156,248.916,240.96,7.391,7.789,-0.797,47.5835,65.7008,11.3491,57.78,95,95,-2.233,-1.75,2.048,50,63.889,18.4332,7.57,246.8808
20160412,245,243.7,245,242.1,2.33,250.038,248.466,241.985,6.756,7.583,-1.652,37.9589,56.4535,0.9698,58.413,81.29,81.29,-1.724,-1.314,2.3,50,61.111,-52.7615,7.15,246.4354
20160413,242.3,245.4,248.63,241.7,5.43,246.978,247.896,242.47,5.967,7.259,-2.585,26.5638,46.4903,-13.2891,56.532,96.226,96.226,-2.592,-2.313,0.911,41.667,56.944,-77.7346,6.994,245.7333
20160414,242.86,242.38,244.83,241,2.87,244.75,247.36,243.212,5.325,6.873,-3.095,21.4441,38.1416,-11.9507,56.833,88.795,88.714,-1.393,-1.869,0.888,41.667,51.389,-122.7159,6.8055,245.0938
20160415,244.95,242.64,244.98,241.2,1.9,243.768,247.089,243.981,4.929,6.484,-3.11,22.2278,32.837,1.0095,57.966,76.205,73.472,0.068,-0.923,1.458,50,48.611,-95.5181,6.6905,244.8413
20160418,243.7,242.8,246,242.5,1.86,243.762,246.959,244.866,4.462,6.079,-3.235,20.2402,28.6381,3.4446,57.031,83.735,80.959,-0.023,-1.278,0.607,41.667,45.833,-74.8926,6.5415,244.8284
20160419,243.2,244.59,245.19,241.45,1.42,243.402,246.72,245.425,4.005,5.665,-3.318,17.9433,25.0732,3.6837,56.65,86.747,71.166,-0.192,-1.332,0.218,41.667,44.444,-79.9145,6.4275,244.8815
20160420,238.09,243.19,244.4,235.8,3.37,242.56,244.769,245.598,3.195,5.171,-3.952,15.7618,21.9694,3.3466,52.882,89.437,82.151,-1.825,-3.179,-2.057,41.667,43.056,-135.1927,6.5235,243.9212
20160421,240.6,240.5,242.3,238.3,2.97,242.108,243.429,245.877,2.723,4.681,-3.916,18.7638,20.9008,14.4897,54.435,76.108,52.941,-0.674,-1.992,-1.211,41.667,43.056,-101.5462,6.518,243.5578
20160422,247.39,241,247.88,240.37,3.55,242.596,243.182,246.1125,2.864,4.318,-2.907,42.6209,28.1409,71.581,58.315,40.196,4.056,1.811,1.124,1.206,41.667,43.056,-9.2616,6.1885,243.9419
20160425,244.5,247.12,248.1,243.3,2.5,242.756,243.259,246.0875,2.712,3.997,-2.57,51.0172,35.7663,81.519,56.19,32.19,29.268,0.653,0.267,-0.188,41.667,41.667,-7.5095,5.99,244.2531
20160426,243.96,244.95,246.88,243,1.52,242.908,243.155,245.8105,2.518,3.701,-2.365,56.1253,42.5526,83.2706,55.794,36.399,33.659,0.413,0.248,-0.567,41.667,41.667,-10.7492,5.764,244.3518
20160427,244.8,244.5,245.48,243.49,1.39,244.25,243.405,245.6505,2.405,3.442,-2.073,61.8071,48.9708,87.4797,56.294,26.829,26.829,0.648,0.556,-0.39,50,43.056,9.8976,5.5355,244.1849
20160428,246.52,245.83,246.74,244,1.72,245.434,243.771,245.5655,2.426,3.239,-1.625,70.2562,56.0659,98.6368,57.326,12.846,16.122,0.773,1.21,0.245,50,44.444,86.0038,5.4265,244.7149
20160429,251.4,247.39,252.43,247.39,4.61,246.236,244.416,245.7525,2.804,3.152,-0.695,78.1063,63.4127,107.4934,60.115,6.194,8.541,2.017,2.893,2.118,58.333,47.222,262.805,5.5565,246.0213
20160503,260,250.55,262.28,250.55,5.65,249.336,246.046,246.5025,3.755,3.272,0.965,82.5341,69.7865,108.0293,64.394,8.61,11.826,4.615,5.795,5.424,58.333,50,311.1388,5.8455,248.3579
